Geschäftsjahr;Haushaltskennzeichen;Teilabschnitt;POST;Finanzwirtschaftliches Kennzeichen;Konsument/Unternehmer;Quers;VRV-Querschnitt;Geschäftsgruppe lt. ANWR;Anweisungsrecht;Deckung;Antrag;Nachtrag;HH-Soll-Änderung;Rechnungs-Soll;Rechnungs-Ist;Kassenrest;Beschreibung;Beschreibung 2;Beschreibung 3;Bemerkungs-Kz;Anfangsbestand;Einnahmen-Ist;Ausgaben-Ist;Kassenbestand;Währung;GG-Budget;Zuständiger Referent;Sachbereich;Rechtliche Stellung;Finanzstelle;Nachweis
2012;2;4111;817131;5;2;4;13;3;ASJF;857;6.699.200,00;0;0;5.731.951,89;5.722.683,81;495.587,56;Ersätze für sonst.Verwaltungsleistungen;private linzer Heime, Vollzahler;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4111;817140;5;2;4;13;3;ASJF;857;1.681.000,00;0;0;1.779.155,49;1.772.729,30;107.000,26;Ersätze für sonst.Verwaltungsleistungen;auswärtige Heime;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4111;817150;5;2;4;13;3;ASJF;857;1.500.000,00;0;0;1.309.760,37;1.333.536,01;105.539,75;Ersätze für sonst.Verwaltungsleistungen;Verlassenschaften;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4111;817160;5;2;4;13;3;ASJF;857;1.220.000,00;0;0;972.661,03;972.661,03;1.708,32;Ersätze für sonst.Verwaltungsleistungen;Arbeitnehmerveranlagung;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4111;817170;5;2;4;13;3;ASJF;857;580.000,00;0;0;517.505,23;510.492,76;47.887,60;Ersätze für sonst.Verwaltungsleistungen;Tageszentren;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4111;817700;5;2;4;13;3;ASJF;857;0;0;0;400.000,00;348,19;404.237,14;Ersätze für sonst.Verwaltungsleistungen;von privaten Haushalten,Krankenanstalten;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4111;828100;5;2;;18;2;STK;796;0;0;0;33.088,09;33.088,09;0;Rückersätze von Ausgaben;;;0;0;0;0;0;EUR;10;-;SOZ;P;MAG;
2012;2;4111;860000;5;2;;15;2;STK-4;;6.350.000,00;0;0;6.900.726,42;6.356.407,02;1.893.579,15;Lfd.Transferzahlungen v.Bund,USt-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4112;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4112;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4112;817000;5;2;4;13;3;ASJF;885;250.000,00;0;0;783,9;783,9;0;Ersätze für sonst.Verwaltungsleistungen;nicht Behinderte;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4112;817100;5;2;4;13;3;ASJF;885;1.300,00;0;0;0;0;0;Ersätze für sonst.Verwaltungsleistungen;Behinderte;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4112;860000;5;2;;15;2;STK-4;;400;0;0;929,22;626,27;308,55;Lfd. Transferzahlungen v. Bund, USt-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4112;861000;1;2;4;15;3;ASJF;885;1.069.400,00;0;0;933.532,44;951.011,96;210.913,08;Lfd.Transferzahlungen v.Land;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;L
2012;2;4130;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4130;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4130;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4130;817100;5;2;4;13;3;ASJF;885;17.000,00;0;0;17.549,00;17.549,00;0;Ersätze für sonst.Verwaltungsleistungen,Land;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4130;817101;1;2;4;13;3;ASJF;885;145.000,00;0;0;144.174,24;144.174,24;0;Kostenersätze vom Land,Transporte;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4130;860000;5;2;;15;2;STK-4;;20.000,00;0;0;27.799,33;27.237,04;12.207,91;Lfd.Transferzahlungen v.Bund,UST-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4170;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4170;861000;1;2;4;15;3;ASJF;857;3.086.300,00;0;0;0;-1.711.075,81;1.711.075,81;Lfd.Transferzahlungen vom Land, Pflegefonds;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;L
2012;2;4191;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4191;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4191;810000;5;2;2;13;3;GSA;867;30.000,00;0;0;15.831,50;15.831,50;0;Leistungserlöse,Röntgenschirmbilder;;;0;0;0;0;0;EUR;G;VBGM1;SOZ;P;MAG;
2012;2;4191;817001;5;2;2;13;3;GSA;867;600;0;0;0;0;0;Ersätze für Reisekosten;;;0;0;0;0;0;EUR;G;VBGM1;SOZ;O;MAG;
2012;2;4191;860000;5;2;;15;2;STK-4;;2.000,00;0;0;1.821,44;1.410,71;542,99;Lfd.Transferzahlungen v.Bund,UST-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4220;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4220;860000;5;2;;15;2;STK-4;;8.000,00;0;0;6.502,59;5.810,72;736,45;Lfd.Transferzahlungen v.Bund,UST-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4230;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4230;810000;5;2;4;13;3;ASJF;885;1.124.700,00;0;0;1.132.183,71;1.125.057,77;101.155,95;Leistungserlöse;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4230;860000;5;2;;15;2;STK-4;;85.000,00;0;0;85.083,92;69.990,21;28.778,82;Lfd.Transferzahlungen v.Bund,USt-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4240;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4240;817000;5;2;4;13;3;ASJF;885;1.433.800,00;0;0;1.519.625,78;1.469.647,48;174.194,30;Kostenersätze für Altenhilfe;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4240;817004;5;2;4;13;3;ASJF;885;776.200,00;0;0;737.511,93;735.431,97;66.960,74;Kostenersätze für Heimhilfe;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4240;860000;5;2;;15;2;STK-4;;0;0;0;107.174,91;0;107.174,91;Lfd. Transferzahlungen v.Bund,Ust-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4240;861100;1;2;4;15;3;ASJF;885;2.820.000,00;0;0;2.613.317,01;2.613.317,01;0;Lfd.Transferzahlungen v.Land,mobile;Altenhilfe und sozile Betreuungsdienste;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;L
2012;2;4290;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4290;;3;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4290;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4290;817300;5;1;5;13;6;GM;129;900;0;0;1.459,65;1.459,65;0;Kostenersätze für Dienstwohnungen;;;0;0;0;0;0;EUR;G;STR1;SON;P;MAG;
2012;2;4290;824000;5;1;5;14;6;GM;129;248.000,00;0;0;253.670,96;248.444,54;24.739,99;Mieten und Pachte;;;0;0;0;0;0;EUR;G;STR1;SON;P;MAG;
2012;2;4290;824001;5;1;5;14;6;GM;129;170.000,00;0;0;173.221,45;167.031,63;37.553,68;Saalmieten Veranstaltungen;;;0;0;0;0;0;EUR;G;STR1;SON;P;MAG;
2012;2;4290;824002;5;1;5;14;6;GM;129;8.000,00;0;0;7.009,69;7.156,68;1.152,03;Küchenbenützungspauschale;;;0;0;0;0;0;EUR;G;STR1;SON;P;MAG;
2012;2;4290;829001;5;1;5;18;6;GM;129;500;0;0;212,17;193,5;1.137,66;Sonstige Einnahmen;;;0;0;0;0;0;EUR;G;STR1;SON;P;MAG;
2012;2;4293;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4300;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4300;;5;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4300;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4300;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4301;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4301;860000;5;2;;15;2;STK-4;;35.000,00;0;0;19.420,82;15.435,75;4.268,85;Lfd.Transferzahlungen v.Bund,UST-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4390;;2;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4390;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4390;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4390;817000;5;2;4;13;3;ASJF;885;49.000,00;0;0;39.815,50;39.815,50;0;Ersätze für sonst.Verwaltungsleistungen;von Rechtsträgern;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4390;817001;5;2;4;13;3;ASJF;885;0;0;0;39.149,69;39.115,76;957,25;Ersätze für sonst.Verwaltungsleistungen;Pflegekinder nach SHG;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4390;817100;5;2;4;13;3;ASJF;885;320.000,00;0;0;270.276,68;270.673,99;6.008,27;Ersätze für sonst.Verwaltungsleistungen;Kindeseltern;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4390;860000;5;2;;15;2;STK-4;;100.000,00;0;0;156.139,35;139.198,91;44.279,55;Lfd.Transferzahlungen v.Bund,USt-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4391;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4391;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;4391;817100;5;2;4;13;3;ASJF;885;280.000,00;0;0;277.563,00;278.251,56;3.989,49;Ersätze für sonst.Verwaltungsleistungen;Kindeseltern;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4391;817101;5;2;4;13;3;ASJF;885;65.000,00;0;0;73.778,21;73.767,36;680,66;Ersätze für sonst.Verwaltungsleistungen;stadteigene Heime,Kindeseltern;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;2;4391;860000;5;2;;15;2;STK-4;;400.000,00;0;0;560.489,57;504.698,79;192.547,44;Lfd.Transferzahlungen v.Bund,USt-Beihilfe;;;0;0;0;0;0;EUR;04;-;SOZ;P;MAG;B
2012;2;4391;861000;5;2;4;15;3;ASJF;885;50.000,00;0;0;125.481,00;125.481,00;0;Lfd.Transferzahlungen v.Land;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;L
2012;2;4890;245100;8;0;;53;2;STK-5;;32.900,00;0;0;32.942,53;32.942,53;0;Tilgung Wohnbaudarlehen;;;0;0;0;0;0;EUR;F;-;SOZ;P;MAG;
2012;2;4890;246000;8;0;;53;2;STK-5;;400;0;0;427,38;427,38;0;Tilgung Wohnbaudarlehen von Privaten;;;0;0;0;0;0;EUR;F;-;SOZ;P;MAG;
2012;2;4890;247000;8;0;;53;2;STK-5;;102.000,00;0;0;100.664,56;100.664,56;0;Tilgung Darlehen von privaten Institutionen;;;0;0;0;0;0;EUR;F;-;SOZ;P;MAG;
2012;2;4890;820000;5;0;;14;2;STK-5;;124.200,00;0;0;127.803,26;127.803,26;0;Zinsen aus Wohnbaudarlehen;;;0;0;0;0;0;EUR;09;-;SOZ;P;MAG;
2012;2;5000;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5000;;2;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5000;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5000;817000;5;0;2;13;3;GSA;867;1.000,00;0;0;1.794,80;1.794,80;0;Ersätze für sonst.Verwaltungsleistungen;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;2;5000;861000;1;0;2;15;3;GSA;867;16.200,00;0;0;16.200,00;16.200,00;0;Lfd.Transferzahlungen v.Land;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;L
2012;2;5010;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5010;;3;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5010;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5010;043000;8;0;8;31;5;UTC;878;0;0;0;80;80;0;Verkauf von Betriebsausstattung;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;2;5010;810000;5;1;8;13;5;UTC;878;22.000,00;0;0;23.059,30;22.884,50;3.151,00;Leistungserlöse;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;2;5010;817000;5;0;8;13;5;UTC;878;11.600,00;0;0;41.084,64;41.393,09;3.882,78;Ersätze für sonstige Verwaltungsleistungen;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;2;5010;828000;5;0;8;18;5;UTC;878;0;0;0;354,57;354,57;0;Rückersätze von Ausgaben;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;2;5100;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5100;817000;1;2;4;13;3;ASJF;885;380.000,00;0;0;412.205,41;406.532,21;45.137,83;Kostenersätze für Hauskrankenpflege;;;0;0;0;0;0;EUR;G;VBGM3;GES;P;MAG;
2012;2;5100;861000;1;2;4;15;3;ASJF;885;1.986.000,00;0;0;1.590.890,67;1.590.890,67;0;Lfd.Transferzahlungen v.Land;Hauskrankenpflege;;0;0;0;0;0;EUR;G;VBGM3;GES;P;MAG;L
2012;2;5110;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5110;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5110;860001;5;2;;15;2;STK-4;;40.000,00;0;0;28.847,38;27.343,75;3.897,99;Lfd.Transferzahlungen v.Bund,USt-Beihilfe;;;0;0;0;0;0;EUR;04;-;GES;P;MAG;B
2012;2;5120;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5120;;2;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5120;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5120;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5120;817000;5;2;2;13;3;GSA;867;100;0;0;64;64;0;Ersätze für sonst.Verwaltungsleistungen;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;2;5120;860000;5;2;;15;2;STK-4;;20.000,00;0;0;18.804,69;15.491,51;4.371,40;Lfd.Transferzahlungen v.Bund,UST-Beihilfe;;;0;0;0;0;0;EUR;04;-;GES;P;MAG;B
2012;2;5120;861000;1;2;2;15;3;GSA;867;328.000,00;0;0;348.524,44;92.580,00;255.944,44;Lfd.Transferzahlungen v.Land;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;L
2012;2;5122;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5122;;2;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5122;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5122;817000;5;0;2;13;3;GSA;867;100.000,00;0;0;67.005,00;67.161,00;222;Ersätze für sonst.Verwaltungsleistungen;Impfungen;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;2;5210;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5210;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5230;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5280;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5280;;1;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5280;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5300;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5300;;5;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5300;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5620;;4;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;5620;828000;5;0;;18;2;STK;796;140.000,00;0;0;138.992,00;138.992,00;0;Rückersätze von Sprengelbeiträgen;;;0;0;0;0;0;EUR;10;-;GES;P;MAG;
2012;2;6100;;9;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6110;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6110;817000;1;0;4;13;6;TBL;261;200.000,00;0;0;251.124,35;261.661,15;19.463,20;Kostenersätze für Instandhaltung Landesstraßen;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6120;;2;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6120;020000;8;0;4;31;6;TBL;261;2.000,00;0;0;0;0;0;Anlagegüter,Verkauf von Maschinen;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;040000;8;0;4;31;6;TBL;261;30.000,00;0;0;41.794,00;41.794,00;0;Verkauf von Fahrzeugen;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;802000;5;0;4;18;6;TBL;261;70.000,00;0;0;82.274,53;82.420,25;9.844,66;Verkauf von Werkstoffen,Steinmaterial;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;810009;4;0;4;13;6;TBL;261;0;0;0;403,76;403,76;0;Leistungserlöse,Vergütung;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;V
2012;2;6120;810109;4;0;4;13;6;TBL;261;15.500,00;0;0;8.337,64;18.139,79;1.011,69;Leistungserlöse,Fahrleistungen,Vergütung;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;V
2012;2;6120;817000;5;0;4;13;6;TBL;261;2.000,00;0;0;1.886,80;1.866,80;51,6;Kostenersätze Land und Dritte;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;817100;5;0;4;13;6;TBL;261;800;0;0;0;201,48;949,96;Ersätze für sonst.Verwaltungsleistungen;Landes-,Bezirks- und sonstige Straßen;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;817101;5;0;4;13;6;TBL;261;20.000,00;0;0;0;0;0;Kostenbeiträge für Umfahrung Ebelsberg;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;824002;5;0;4;14;2;STK-7;;6.300,00;0;0;10.204,02;10.204,02;0;Bestandszins Umfahrung Ebelsberg;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;829000;5;0;4;18;6;TBL;261;10.000,00;0;0;3.767,60;3.767,60;270,17;Sonstige Einnahmen,Schadenersätze;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6120;868200;1;0;;16;2;FSA;;2.350.000,00;0;0;1.917.946,62;1.917.946,62;0;Lfd.Transferzahlungen v.priv.Haushalten;Verwaltungsstrafen;;0;0;0;0;0;EUR;03;-;VER;A;MAG;
2012;2;6120;868300;1;0;1;16;3;BZVA;809;60.000,00;0;0;34.921,16;37.733,79;45.631,60;Lfd.Transferzahlungen v.priv.Haushalten;Verwaltungsstrafen;;0;0;0;0;0;EUR;G;B;VER;A;MAG;
2012;2;6121;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6121;245000;8;0;;53;2;STK-5;;6.298.500,00;0;0;4.845.000,00;4.845.000,00;0;Tilgung Darlehen von Unternehmungen;;;0;0;0;0;0;EUR;F;-;VER;P;MAG;
2012;2;6121;820000;5;0;;14;2;STK-5;;95.900,00;0;0;64.147,80;64.147,80;0;Zinsen aus Darlehen;;;0;0;0;0;0;EUR;09;-;VER;P;MAG;
2012;2;6121;850000;5;0;;10;5;ABA;330;250.000,00;0;0;502.107,73;523.557,18;49.003,43;Interessentenbeiträge von;Grundstückseigentümern und Anrainern;;0;0;0;0;0;EUR;00;-;VER;O;MAG;
2012;2;6121;850002;5;0;;10;5;ABA;;10.000,00;0;0;21.402,96;23.239,57;65.276,30;Aufschließungsbeiträge im Bauland;öffentliche Verkehrsflächen;;0;0;0;0;0;EUR;00;-;VER;O;MAG;
2012;2;6121;850003;5;1;;10;5;ABA;330;45.000,00;0;0;53.119,57;52.591,11;7.382,95;Interessentenbeiträge,Erhaltungsbeitrag Wasser;;;0;0;0;0;0;EUR;00;-;VER;O;MAG;
2012;2;6121;850004;5;1;;10;5;ABA;330;112.000,00;0;0;125.089,68;123.620,47;18.563,28;Interessentenbeiträge,Erhaltungsbeitrag Kanal;;;0;0;0;0;0;EUR;00;-;VER;O;MAG;
2012;2;6122;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6122;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6122;817000;5;0;4;13;6;TBL;261;10.000,00;0;0;0;0;0;Ersätze für sonst.Verwaltungsleistungen;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6122;829000;5;0;4;18;6;TBL;261;0;0;0;0;0;500;Sonstige Einnahmen,Schadenersätze;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6290;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6300;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6300;817000;5;0;8;13;6;TBL;020;80.000,00;0;0;101.222,10;45.745,29;97.170,04;Ersätze für sonst.Verwaltungsleistungen;Hochwasserregulierung der Donau;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;2;6390;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6390;;2;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6390;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6400;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6400;;2;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
2012;2;6400;298100;8;0;5;51;6;TBL;303;0;0;0;1.437,91;1.437,91;0;Rücklagenentnahme GG-Budget;;;0;0;0;0;0;EUR;G;STR1;VER;P;MAG;
2012;2;6400;298101;8;0;7;51;2;FSA-1;317;0;0;0;1.822,44;1.822,44;0;Rücklagenentnahme GG-Budget;;;0;0;0;0;0;EUR;G;STR3;VER;P;MAG;
2012;2;6400;817002;5;0;4;13;6;TBL;261;1.000,00;0;0;8.243,10;8.243,10;0;Ersätze für Administration Verkehrssignalanlagen;Umfahrung Ebelsberg;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6400;817003;5;0;4;13;6;TBL;261;5.100,00;0;0;40.500,74;40.500,74;0;Ersätze für Administration sicherheitstechnische;Einrichtungen Umfahrung Ebelsberg;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6400;817200;5;0;4;13;6;TBL;261;350.000,00;0;0;409.581,80;409.581,80;0;Ersätze für sonst.Verwaltungsleistungen;Verkehrssignalanlagen;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6400;829002;5;0;5;18;6;TBL;303;100;0;0;5.868,19;3.682,60;2.966,29;Schadensersätze für Parkscheinautomaten;;;0;0;0;0;0;EUR;G;STR1;VER;P;MAG;
2012;2;6400;829100;5;0;4;18;6;TBL;261;60.000,00;0;0;64.844,75;62.262,48;14.674,53;Schadensersätze für Verkehrssignalanlagen;;;0;0;0;0;0;EUR;G;VBGM3;VER;P;MAG;
2012;2;6401;;0;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 1;;;;0;0;0;0;EUR;;;;;;
